# doping	kf	T	Mabs	Mabs_err	Chi	Chi_err	Tau
0.42	0.1	7.6	1	0	8.15789	7.94411e-17	1
0.42	0.1	7.96667	1	0	7.78243	0	1
0.42	0.1	8.33333	1	0	7.44	1.19162e-16	1
0.42	0.1	8.7	1	0	7.12644	3.97205e-17	1
0.42	0.1	9.06667	1	0	6.83824	3.97205e-17	1
0.42	0.1	9.43333	0.999968	4.5597e-05	6.57202	0.000589424	1
0.42	0.1	9.8	1	0	6.32653	7.94411e-17	1
0.42	0.1	10.1667	0.999968	4.5597e-05	6.09797	0.000546908	1
0.42	0.1	10.5333	0.999935	6.44516e-05	5.88533	0.000746496	1
0.42	0.1	10.9	1	0	5.68807	0	1
0.42	0.1	11.2667	0.999839	0.000101754	5.50121	0.00110173	1
0.42	0.1	11.6333	0.999903	7.88972e-05	5.3285	0.000827274	1
0.42	0.1	12	0.999774	0.000120275	5.16437	0.00122272	1
0.42	0.18	1	1	0	62	0	1
0.42	0.18	1.36667	1	0	45.3659	0	1
0.42	0.18	1.73333	1	0	35.7692	0	1
0.42	0.18	2.1	1	0	29.5238	3.17764e-16	1
0.42	0.18	2.46667	1	0	25.1351	3.17764e-16	1
0.42	0.18	2.83333	1	0	21.8824	3.17764e-16	1
0.42	0.18	3.2	1	0	19.375	0	1
0.42	0.18	3.56667	1	0	17.3832	1.58882e-16	1
0.42	0.18	3.93333	1	0	15.7627	7.94411e-17	1
0.42	0.18	4.3	1	0	14.4186	2.38323e-16	1
0.42	0.18	4.66667	1	0	13.2857	7.94411e-17	1
0.42	0.18	5.03333	0.999968	4.5597e-05	12.3171	0.00110468	1
0.42	0.18	5.4	1	0	11.4815	2.38323e-16	1
0.42	0.18	5.76667	0.999935	6.44516e-05	10.7501	0.00136226	1
0.42	0.18	6.13333	0.999871	9.10569e-05	10.1061	0.00181124	1
0.42	0.18	6.5	0.999871	9.10569e-05	9.53604	0.00170907	1
0.42	0.18	6.86667	0.999871	9.10569e-05	9.02683	0.00161477	1
0.42	0.18	7.23333	0.999742	0.000128515	8.56705	0.00265028	1
0.42	0.18	7.6	0.999484	0.000181013	8.14961	0.00290574	1
0.42	0.18	7.96667	0.999581	0.000163412	7.776	0.00250237	1
0.42	0.18	8.33333	0.999065	0.000242082	7.4263	0.00354402	1
0.42	0.18	8.7	0.998387	0.000320964	7.10383	0.00449243	1
0.42	0.18	9.06667	0.998	0.000347897	6.81131	0.00481852	1
0.42	0.18	9.43333	0.998	0.000353828	6.54659	0.00457106	1
0.42	0.18	9.8	0.996677	0.000457089	6.28522	0.00567411	1
0.42	0.18	10.1667	0.996032	0.000523875	6.05088	0.00634119	1
0.42	0.18	10.5333	0.995226	0.000551407	5.83085	0.00643346	1
0.42	0.18	10.9	0.993903	0.000610827	5.61996	0.00687701	1
0.42	0.18	11.2667	0.991806	0.0007735	5.4148	0.0082532	1
0.42	0.18	11.6333	0.990161	0.000828693	5.22697	0.00861843	1
0.42	0.18	12	0.989581	0.000816927	5.0612	0.00842027	1
0.42	0.26	1	1	0	62	0	1
0.42	0.26	1.36667	1	0	45.3659	0	1
0.42	0.26	1.73333	1	0	35.7692	0	1
0.42	0.26	2.1	1	0	29.5238	3.17764e-16	1
0.42	0.26	2.46667	1	0	25.1351	3.17764e-16	1
0.42	0.26	2.83333	1	0	21.8824	3.17764e-16	1
0.42	0.26	3.2	0.999968	4.5597e-05	19.3738	0.00173757	1
0.42	0.26	3.56667	0.999806	0.000111409	17.3766	0.00380963	1
0.42	0.26	3.93333	0.999452	0.00018649	15.7457	0.00577639	1
0.42	0.26	4.3	0.999161	0.000229572	14.3948	0.00699133	1
0.42	0.26	4.66667	0.998419	0.000318029	13.2444	0.00830327	1
0.42	0.26	5.03333	0.997548	0.000403481	12.2586	0.00971484	1
0.42	0.26	5.4	0.995581	0.00053636	11.3818	0.0122343	1
0.42	0.26	5.76667	0.992387	0.000741661	10.5913	0.015603	1
0.42	0.26	6.13333	0.990677	0.000781523	9.92415	0.0155056	1
0.42	0.26	6.5	0.987258	0.000947064	9.30048	0.0187254	1
0.42	0.26	6.86667	0.98329	0.00104595	8.73484	0.0182669	1
0.42	0.26	7.23333	0.978871	0.00125597	8.2198	0.0206219	1
0.42	0.26	7.6	0.972	0.00143291	7.71561	0.0223696	1
0.42	0.26	7.96667	0.965871	0.00160296	7.26953	0.0248372	1
0.42	0.26	8.33333	0.95871	0.00186294	6.84982	0.027622	1
0.42	0.26	8.7	0.950903	0.00198093	6.45759	0.0264513	1
0.42	0.26	9.06667	0.939323	0.00220436	6.04826	0.0289955	1
0.42	0.26	9.43333	0.928355	0.00244147	5.68215	0.0301939	1
0.42	0.26	9.8	0.912161	0.00277729	5.28831	0.0311097	1
0.42	0.26	10.1667	0.903419	0.00312153	5.00644	0.0331079	1
0.42	0.26	10.5333	0.88971	0.00306416	4.68665	0.0312985	1
0.42	0.26	10.9	0.86071	0.00424653	4.26428	0.0385524	1
0.42	0.26	11.2667	0.852226	0.00411526	4.04317	0.0370585	1
0.42	0.26	11.6333	0.821516	0.00495955	3.66223	0.0389941	1
0.42	0.26	12	0.806323	0.00500987	3.42377	0.0389948	1
0.42	0.34	1	0.53771	0.00323529	18.2506	0.195602	1
0.42	0.34	1.36667	0.81729	0.00797826	31.7466	0.573792	1
0.42	0.34	1.73333	0.999903	7.88972e-05	35.7624	0.00555228	1
0.42	0.34	2.1	0.997613	0.000388503	29.3851	0.0231369	1
0.42	0.34	2.46667	0.996387	0.000515031	24.9572	0.0252417	1
0.42	0.34	2.83333	0.989581	0.000890078	21.4373	0.0378486	1
0.42	0.34	3.2	0.121806	0.00345563	0.403135	0.0211097	1
0.42	0.34	3.56667	0.975097	0.00142376	16.5457	0.0470974	1
0.42	0.34	3.93333	0.964032	0.00164723	14.6705	0.0490226	1
0.42	0.34	4.3	0.740226	0.015981	9.74109	0.246653	1
0.42	0.34	4.66667	0.927774	0.00250779	11.4776	0.0596334	1
0.42	0.34	5.03333	0.811645	0.011141	8.87841	0.15436	1
0.42	0.34	5.4	0.866774	0.00361322	8.70024	0.069401	1
0.42	0.34	5.76667	0.821677	0.00473111	7.37878	0.0790048	1
0.42	0.34	6.13333	0.744452	0.00906697	6.01696	0.105303	1
0.42	0.34	6.5	0.523839	0.0138176	3.52798	0.126113	1
0.42	0.34	6.86667	0.556387	0.0106745	3.3033	0.0968768	1
0.42	0.34	7.23333	0.410097	0.011848	2.04298	0.0876127	1
0.42	0.34	7.6	0.455935	0.0105349	2.14762	0.0771773	1
0.42	0.34	7.96667	0.343581	0.0101106	1.31624	0.0615649	1
0.42	0.34	8.33333	0.320323	0.0097166	1.11453	0.0560993	1
0.42	0.34	8.7	0.295226	0.00870524	0.890832	0.0444549	1
0.42	0.34	9.06667	0.278806	0.00851021	0.779019	0.0403034	1
0.42	0.34	9.43333	0.248129	0.0102702	0.612922	0.0432979	1.66173
0.42	0.34	9.8	0.258613	0.010243	0.621984	0.0420874	1.66245
0.42	0.34	10.1667	0.239968	0.0111671	0.503153	0.041603	2.45815
0.42	0.34	10.5333	0.222645	0.010453	0.430975	0.0351897	2.30509
0.42	0.34	10.9	0.203968	0.0120862	0.362667	0.0387566	3.12918
0.42	0.34	11.2667	0.205129	0.0111527	0.338078	0.0328757	3.20731
0.42	0.34	11.6333	0.195645	0.0144401	0.312299	0.041849	5.01291
0.42	0.34	12	0.192645	0.0157993	0.287937	0.0430362	6.54726
0.42	0.42	1	0.506226	0.00215563	16.0325	0.127962	1
0.42	0.42	1.36667	0.672129	0.00650544	21.4543	0.352388	1
0.42	0.42	1.73333	0.495161	0.00478671	9.17985	0.155701	1
0.42	0.42	2.1	0.0717419	0.0023844	0.23588	0.0132941	1
0.42	0.42	2.46667	0.101645	0.00400837	0.461594	0.0308719	1
0.42	0.42	2.83333	0.087129	0.00347418	0.298057	0.0234844	1
0.42	0.42	3.2	0.0965806	0.00317311	0.277893	0.0158457	1
0.42	0.42	3.56667	0.141	0.00668098	0.733548	0.0793534	1
0.42	0.42	3.93333	0.163645	0.0068103	0.787568	0.068181	1
0.42	0.42	4.3	0.147806	0.00591393	0.56711	0.0474419	1
0.42	0.42	4.66667	0.169258	0.00656925	0.667195	0.0479144	1
0.42	0.42	5.03333	0.178839	0.00637602	0.644306	0.0421616	1
0.42	0.42	5.4	0.167194	0.0059916	0.519319	0.0343252	1.03654
0.42	0.42	5.76667	0.173	0.00817813	0.507508	0.0442832	1.93464
0.42	0.42	6.13333	0.166645	0.00846553	0.448092	0.042757	2.16214
0.42	0.42	6.5	0.157194	0.00790425	0.37822	0.0358264	2.08984
0.42	0.42	6.86667	0.167903	0.00879304	0.395923	0.0382585	2.4456
0.42	0.42	7.23333	0.15	0.00795259	0.321536	0.0321249	2.10076
0.42	0.42	7.6	0.151129	0.0102052	0.29269	0.0352373	3.96849
0.42	0.42	7.96667	0.161871	0.0141227	0.307727	0.0509638	7.25168
0.42	0.42	8.33333	0.150903	0.0115304	0.249762	0.0334967	6.15416
0.42	0.42	8.7	0.161452	0.0161962	0.305769	0.0561629	7.75793
0.42	0.42	9.06667	0.142742	0.0114638	0.207455	0.0314369	6.31948
0.42	0.42	9.43333	0.148935	0.0144087	0.222421	0.0394981	8.89873
0.42	0.42	9.8	0.12971	0.011419	0.163549	0.0265965	7.04253
0.42	0.42	10.1667	0.144032	0.0174648	0.190139	0.0418187	14.614
0.42	0.42	10.5333	0.141226	0.0157309	0.174984	0.0352159	12.2241
0.42	0.42	10.9	0.137839	0.0203427	0.170558	0.0448495	17.9228
0.42	0.42	11.2667	0.144806	0.0192273	0.181077	0.0433891	15.4764
0.42	0.42	11.6333	0.110581	0.0130531	0.103129	0.0231206	10.5573
0.42	0.42	12	0.128161	0.0154432	0.126769	0.0277339	14.4686
0.42	0.5	1	0.551903	0.00348301	19.2611	0.237022	1
0.42	0.5	1.36667	0.125355	0.00355805	0.999983	0.0474003	1
0.42	0.5	1.73333	0.0966774	0.00383884	0.597877	0.0459815	1
0.42	0.5	2.1	0.0855806	0.00361077	0.408694	0.0371576	1
0.42	0.5	2.46667	0.106516	0.00373715	0.46053	0.0292007	1
0.42	0.5	2.83333	0.161323	0.00605954	0.971226	0.0677736	1
0.42	0.5	3.2	0.144581	0.00495929	0.643184	0.0432798	1
0.42	0.5	3.56667	0.164194	0.00565904	0.745467	0.0469701	1
0.42	0.5	3.93333	0.146968	0.00550169	0.529652	0.0354132	1.25804
0.42	0.5	4.3	0.141903	0.00660417	0.445347	0.0379316	2.02253
0.42	0.5	4.66667	0.150839	0.00757524	0.467598	0.0421027	2.15465
0.42	0.5	5.03333	0.138903	0.00958126	0.376739	0.0476475	4.0489
0.42	0.5	5.4	0.140548	0.00940481	0.340583	0.0411889	4.45238
0.42	0.5	5.76667	0.141548	0.0111143	0.333726	0.0468015	5.49409
0.42	0.5	6.13333	0.124935	0.0102032	0.257335	0.0382549	5.28057
0.42	0.5	6.5	0.133258	0.0112222	0.262184	0.0415035	6.32337
0.42	0.5	6.86667	0.134355	0.0126664	0.246011	0.0427294	8.32707
0.42	0.5	7.23333	0.135	0.0175353	0.236558	0.0543188	16.2596
0.42	0.5	7.6	0.139548	0.0144386	0.235247	0.0431779	10.6569
0.42	0.5	7.96667	0.126968	0.0177361	0.208967	0.0573527	14.4228
0.42	0.5	8.33333	0.120258	0.0158205	0.163552	0.0425971	14.7925
0.42	0.5	8.7	0.137129	0.0192365	0.19935	0.0485103	19.2638
0.42	0.5	9.06667	0.117645	0.0217599	0.155459	0.0531619	26.0897
0.42	0.5	9.43333	0.104774	0.0124788	0.107258	0.0219544	12.3339
0.42	0.5	9.8	0.116419	0.02082	0.13235	0.044083	27.7411
0.42	0.5	10.1667	0.124	0.0191489	0.144141	0.0399506	20.9609
0.42	0.5	10.5333	0.136	0.0248378	0.160247	0.0569046	28.7535
0.42	0.5	10.9	0.138097	0.0248523	0.161568	0.0591652	33.0776
0.42	0.5	11.2667	0.115839	0.0153085	0.118853	0.0316307	14.027
0.42	0.5	11.6333	0.114677	0.0186945	0.116274	0.0348039	19.3043
0.42	0.5	12	0.123806	0.0191372	0.116686	0.0325501	24.8141
0.5	0.1	1	1	0	72	0	1
0.5	0.1	1.36667	1	0	52.6829	9.53293e-16	1
0.5	0.1	1.73333	1	0	41.5385	0	1
0.5	0.1	2.1	1	0	34.2857	3.17764e-16	1
0.5	0.1	2.46667	1	0	29.1892	4.76647e-16	1
0.5	0.1	2.83333	1	0	25.4118	3.17764e-16	1
0.5	0.1	3.2	1	0	22.5	0	1
0.5	0.1	3.56667	1	0	20.1869	0	1
0.5	0.1	3.93333	1	0	18.3051	1.58882e-16	1
0.5	0.1	4.3	1	0	16.7442	1.58882e-16	1
0.5	0.1	4.66667	1	0	15.4286	3.17764e-16	1
0.5	0.1	5.03333	1	0	14.3046	1.58882e-16	1
0.5	0.1	5.4	1	0	13.3333	7.94411e-17	1
0.5	0.1	5.76667	1	0	12.4855	7.94411e-17	1
0.5	0.1	6.13333	1	0	11.7391	7.94411e-17	1
0.5	0.1	6.5	1	0	11.0769	0	1
0.5	0.1	6.86667	1	0	10.4854	7.94411e-17	1
0.5	0.1	7.23333	1	0	9.95392	0	1
0.5	0.1	7.6	1	0	9.47368	0	1
0.5	0.1	7.96667	1	0	9.03766	0	1
0.5	0.1	8.33333	1	0	8.64	0	1
0.5	0.1	8.7	1	0	8.27586	0	1
0.5	0.1	9.06667	1	0	7.94118	1.19162e-16	1
0.5	0.1	9.43333	1	0	7.63251	3.97205e-17	1
0.5	0.1	9.8	1	0	7.34694	7.94411e-17	1
0.5	0.1	10.1667	0.999972	3.92641e-05	7.08158	0.00054815	1
0.5	0.1	10.5333	1	0	6.83544	0	1
0.5	0.1	10.9	0.999972	3.92641e-05	6.60514	0.000511272	1
0.5	0.1	11.2667	1	0	6.39053	3.97205e-17	1
0.5	0.1	11.6333	0.999972	3.92641e-05	6.18877	0.000479043	1
0.5	0.1	12	0.999972	3.92641e-05	5.99967	0.000464405	1
0.5	0.18	1	1	0	72	0	1
0.5	0.18	1.36667	1	0	52.6829	9.53293e-16	1
0.5	0.18	1.73333	1	0	41.5385	0	1
0.5	0.18	2.1	1	0	34.2857	3.17764e-16	1
0.5	0.18	2.46667	1	0	29.1892	4.76647e-16	1
0.5	0.18	2.83333	1	0	25.4118	3.17764e-16	1
0.5	0.18	3.2	1	0	22.5	0	1
0.5	0.18	3.56667	1	0	20.1869	0	1
0.5	0.18	3.93333	1	0	18.3051	1.58882e-16	1
0.5	0.18	4.3	1	0	16.7442	1.58882e-16	1
0.5	0.18	4.66667	1	0	15.4286	3.17764e-16	1
0.5	0.18	5.03333	1	0	14.3046	1.58882e-16	1
0.5	0.18	5.4	1	0	13.3333	7.94411e-17	1
0.5	0.18	5.76667	1	0	12.4855	7.94411e-17	1
0.5	0.18	6.13333	0.999972	3.92641e-05	11.7385	0.000908619	1
0.5	0.18	6.5	0.999944	5.55e-05	11.0757	0.00121246	1
0.5	0.18	6.86667	0.999944	5.55e-05	10.4843	0.00114772	1
0.5	0.18	7.23333	0.999917	6.79392e-05	9.95228	0.00133353	1
0.5	0.18	7.6	0.999889	7.84101e-05	9.47161	0.00146503	1
0.5	0.18	7.96667	0.999778	0.000110666	9.03366	0.00254997	1
0.5	0.18	8.33333	0.999722	0.000123603	8.63523	0.0026106	1
0.5	0.18	8.7	0.999583	0.000151	8.26906	0.00246451	1
0.5	0.18	9.06667	0.999361	0.000186219	7.93117	0.00291154	1
0.5	0.18	9.43333	0.999333	0.000190127	7.62247	0.00286175	1
0.5	0.18	9.8	0.998833	0.000261277	7.33006	0.0037763	1
0.5	0.18	10.1667	0.998556	0.000275815	7.06179	0.00385222	1
0.5	0.18	10.5333	0.997944	0.000334544	6.80775	0.00450329	1
0.5	0.18	10.9	0.997528	0.000374905	6.57332	0.00500951	1
0.5	0.18	11.2667	0.997056	0.000413439	6.3535	0.00518682	1
0.5	0.18	11.6333	0.996111	0.000484959	6.1418	0.00588319	1
0.5	0.18	12	0.995333	0.000520826	5.94493	0.00621238	1
0.5	0.26	1	0.0833333	6.20634e-19	0.5	0	1
0.5	0.26	1.36667	1	0	52.6829	9.53293e-16	1
0.5	0.26	1.73333	0.843806	0.0150164	34.259	0.699599	1
0.5	0.26	2.1	0.940694	0.00945365	31.8717	0.384722	1
0.5	0.26	2.46667	1	0	29.1892	4.76647e-16	1
0.5	0.26	2.83333	1	0	25.4118	3.17764e-16	1
0.5	0.26	3.2	0.999972	3.92641e-05	22.4988	0.00174152	1
0.5	0.26	3.56667	0.999972	3.92641e-05	20.1858	0.00156249	1
0.5	0.26	3.93333	0.999944	5.55e-05	18.3031	0.00200364	1
0.5	0.26	4.3	0.999722	0.000123603	16.735	0.004081	1
0.5	0.26	4.66667	0.9995	0.00016516	15.4133	0.00573033	1
0.5	0.26	5.03333	0.998806	0.000252001	14.2709	0.00710936	1
0.5	0.26	5.4	0.998361	0.000297933	13.2903	0.00782705	1
0.5	0.26	5.76667	0.997278	0.000397515	12.4184	0.0107232	1
0.5	0.26	6.13333	0.996167	0.000442628	11.6505	0.0102308	1
0.5	0.26	6.5	0.994361	0.000592899	10.9539	0.0141275	1
0.5	0.26	6.86667	0.992167	0.000653193	10.324	0.0135262	1
0.5	0.26	7.23333	0.988611	0.000820174	9.73183	0.0159038	1
0.5	0.26	7.6	0.987556	0.000874269	9.24298	0.0160826	1
0.5	0.26	7.96667	0.984833	0.000909385	8.76933	0.015948	1
0.5	0.26	8.33333	0.978972	0.00115065	8.28611	0.019188	1
0.5	0.26	8.7	0.975111	0.00124424	7.87537	0.0199158	1
0.5	0.26	9.06667	0.969917	0.0014099	7.47845	0.0212936	1
0.5	0.26	9.43333	0.962139	0.00152613	7.07434	0.0221425	1
0.5	0.26	9.8	0.956583	0.00170332	6.73345	0.0234984	1
0.5	0.26	10.1667	0.949056	0.00182508	6.39036	0.0241242	1
0.5	0.26	10.5333	0.940806	0.00200379	6.06386	0.0252793	1
0.5	0.26	10.9	0.932194	0.00214466	5.75475	0.0265651	1
0.5	0.26	11.2667	0.919111	0.00246088	5.41785	0.0283083	1
0.5	0.26	11.6333	0.914361	0.00243119	5.19232	0.0274802	1
0.5	0.26	12	0.897778	0.00291325	4.86141	0.0302557	1
0.5	0.34	1	0.128222	0.000925083	1.21456	0.0147395	1
0.5	0.34	1.36667	0.281972	0.00128031	4.23191	0.0341979	1
0.5	0.34	1.73333	0.157417	0.00217665	1.12772	0.031272	1
0.5	0.34	2.1	0.200111	0.00407234	1.65725	0.059728	1
0.5	0.34	2.46667	0.135889	0.00177966	0.585223	0.0137552	1
0.5	0.34	2.83333	0.272889	0.00557871	2.28777	0.100322	1
0.5	0.34	3.2	0.190194	0.00282722	0.90382	0.0246706	1
0.5	0.34	3.56667	0.970611	0.00396408	19.1764	0.123912	1
0.5	0.34	3.93333	0.981806	0.00106572	17.6552	0.0381223	1
0.5	0.34	4.3	0.177917	0.00515036	0.752092	0.0365765	1
0.5	0.34	4.66667	0.959278	0.00180142	14.2225	0.0512928	1
0.5	0.34	5.03333	0.94725	0.00200031	12.8638	0.0526995	1
0.5	0.34	5.4	0.925639	0.00241927	11.4629	0.0581181	1
0.5	0.34	5.76667	0.905222	0.0028214	10.2805	0.0618849	1
0.5	0.34	6.13333	0.878083	0.003581	9.1264	0.0695916	1
0.5	0.34	6.5	0.853528	0.00342793	8.13339	0.0630517	1
0.5	0.34	6.86667	0.813861	0.00488061	7.07001	0.076871	1
0.5	0.34	7.23333	0.767	0.00583829	6.02308	0.0801524	1
0.5	0.34	7.6	0.614306	0.0111639	4.16486	0.107796	1
0.5	0.34	7.96667	0.600694	0.0103295	3.74323	0.0940969	1
0.5	0.34	8.33333	0.541806	0.0108413	3.04389	0.0885227	1
0.5	0.34	8.7	0.476472	0.0103339	2.31895	0.0785522	1
0.5	0.34	9.06667	0.397556	0.0104423	1.68806	0.0699308	1
0.5	0.34	9.43333	0.356222	0.00995011	1.34585	0.0583338	1
0.5	0.34	9.8	0.340861	0.00969787	1.19901	0.0547265	1
0.5	0.34	10.1667	0.299194	0.00907381	0.871435	0.0444012	1.22653
0.5	0.34	10.5333	0.255444	0.00874425	0.66615	0.0398702	1.17641
0.5	0.34	10.9	0.26175	0.00951646	0.661601	0.0420409	1.42529
0.5	0.34	11.2667	0.244556	0.00963182	0.549012	0.0367715	1.77483
0.5	0.34	11.6333	0.23275	0.0101231	0.488939	0.0369401	2.06078
0.5	0.34	12	0.214056	0.0101211	0.406259	0.0342847	2.3095
0.5	0.42	1	0.07075	0.00142497	0.4335	0.0157394	1
0.5	0.42	1.36667	0.0799167	0.00178379	0.420284	0.0148395	1
0.5	0.42	1.73333	0.105528	0.0027846	0.62362	0.0262944	1
0.5	0.42	2.1	0.134333	0.0021692	0.69936	0.0207063	1
0.5	0.42	2.46667	0.118528	0.00347338	0.586142	0.0280499	1
0.5	0.42	2.83333	0.0849444	0.00285737	0.287075	0.0176465	1
0.5	0.42	3.2	0.108444	0.00349841	0.402292	0.0234815	1
0.5	0.42	3.56667	0.105861	0.00350028	0.34989	0.0215018	1
0.5	0.42	3.93333	0.122889	0.00399966	0.422831	0.0246479	1
0.5	0.42	4.3	0.163222	0.00644045	0.793339	0.0617331	1
0.5	0.42	4.66667	0.160972	0.00619401	0.695593	0.054808	1
0.5	0.42	5.03333	0.167111	0.00639707	0.692066	0.0509353	1
0.5	0.42	5.4	0.162361	0.00582181	0.577414	0.0389761	1
0.5	0.42	5.76667	0.155028	0.00597286	0.522753	0.0387709	1
0.5	0.42	6.13333	0.17675	0.00617857	0.585833	0.0369717	1
0.5	0.42	6.5	0.193389	0.00636112	0.636796	0.0377248	1
0.5	0.42	6.86667	0.17175	0.00677377	0.49377	0.0350906	1.30376
0.5	0.42	7.23333	0.168861	0.00875545	0.452834	0.041938	2.25354
0.5	0.42	7.6	0.16025	0.00728562	0.382588	0.0319382	1.80295
0.5	0.42	7.96667	0.148028	0.00874551	0.308319	0.0342101	3.13388
0.5	0.42	8.33333	0.153889	0.0106632	0.322119	0.0402388	4.18013
0.5	0.42	8.7	0.141694	0.0103846	0.252985	0.0340125	5.13723
0.5	0.42	9.06667	0.158528	0.0130067	0.310106	0.0470662	6.00187
0.5	0.42	9.43333	0.139306	0.0144011	0.248348	0.0500307	7.85225
0.5	0.42	9.8	0.133139	0.0112762	0.206192	0.0305791	6.14053
0.5	0.42	10.1667	0.122611	0.00968764	0.163676	0.0265311	5.80373
0.5	0.42	10.5333	0.132778	0.0137298	0.185055	0.0373143	9.60347
0.5	0.42	10.9	0.133389	0.0125698	0.17537	0.028833	9.00248
0.5	0.42	11.2667	0.132889	0.0137972	0.168471	0.0317392	10.8498
0.5	0.42	11.6333	0.129611	0.0137866	0.164573	0.0315973	9.65817
0.5	0.42	12	0.122806	0.0130171	0.140297	0.0271649	9.87619
0.5	0.5	1	0.0309167	0.001616	0.162832	0.0139238	1
0.5	0.5	1.36667	0.0629167	0.00208418	0.322967	0.0181431	1
0.5	0.5	1.73333	0.107167	0.00280812	0.640832	0.0293091	1
0.5	0.5	2.1	0.0744722	0.00239252	0.288279	0.0164641	1
0.5	0.5	2.46667	0.139639	0.00486583	0.914699	0.061847	1
0.5	0.5	2.83333	0.10775	0.00390836	0.489085	0.0351989	1
0.5	0.5	3.2	0.14025	0.00547308	0.779497	0.0584068	1
0.5	0.5	3.56667	0.142806	0.00509586	0.673475	0.0478483	1
0.5	0.5	3.93333	0.153917	0.00547671	0.70783	0.0483108	1
0.5	0.5	4.3	0.151861	0.00524035	0.615451	0.038701	1
0.5	0.5	4.66667	0.160444	0.00589774	0.612609	0.0408838	1.23479
0.5	0.5	5.03333	0.160083	0.00693465	0.561016	0.0448878	1.75
0.5	0.5	5.4	0.125694	0.00619748	0.340903	0.0300202	1.9415
0.5	0.5	5.76667	0.142861	0.0111363	0.395277	0.0590474	5.49136
0.5	0.5	6.13333	0.132917	0.0109566	0.320311	0.0491715	6.07894
0.5	0.5	6.5	0.122833	0.00874987	0.267415	0.0350262	4.22152
0.5	0.5	6.86667	0.131861	0.0120553	0.294935	0.0517773	6.64649
0.5	0.5	7.23333	0.1275	0.0127092	0.265077	0.0532517	7.75896
0.5	0.5	7.6	0.117083	0.0100494	0.201129	0.0327179	6.65148
0.5	0.5	7.96667	0.132028	0.0226148	0.239114	0.0784539	26.0868
0.5	0.5	8.33333	0.131306	0.0179825	0.235392	0.0630093	16.0293
0.5	0.5	8.7	0.106944	0.0117177	0.146015	0.029531	10.2651
0.5	0.5	9.06667	0.1275	0.0156371	0.196735	0.0407274	13.7568
0.5	0.5	9.43333	0.110472	0.0142758	0.148346	0.0358945	13.6449
0.5	0.5	9.8	0.11725	0.024971	0.16083	0.0641015	38.2774
0.5	0.5	10.1667	0.107111	0.0146475	0.125275	0.0307112	17.1825
0.5	0.5	10.5333	0.113833	0.0320315	0.140727	0.0760716	67.1007
0.5	0.5	10.9	0.1065	0.0185901	0.117012	0.0377159	24.9647
0.5	0.5	11.2667	0.125944	0.0187787	0.145369	0.0407453	18.6862
0.5	0.5	11.6333	0.133611	0.0182361	0.158844	0.0384295	16.987
0.5	0.5	12	0.118361	0.0214064	0.124656	0.0398177	28.4943
