# doping	kf	T	Mabs	Mabs_err	Chi	Chi_err	Tau
0.5	0.5	1.36667	0.0872978	0.00332138	0.485487	0.0375065	1298.72
0.5	0.5	1.73333	0.0951141	0.00366155	0.481599	0.0397201	1282.09
0.5	0.5	2.1	0.109677	0.00691187	0.650046	0.0926894	3049.52
0.5	0.5	2.46667	0.11469	0.00484155	0.636638	0.0561989	1351.38
0.5	0.5	2.83333	0.128163	0.00540523	0.711069	0.0627829	1262.59
0.5	0.5	3.2	0.135061	0.00430006	0.678761	0.043054	772.125
0.5	0.5	3.56667	0.146843	0.00504762	0.713954	0.0471207	922.835
0.5	0.5	3.93333	0.150643	0.00451477	0.667101	0.0375383	737.673
0.5	0.5	4.3	0.151178	0.00374169	0.603965	0.0275438	529.132
0.5	0.5	4.66667	0.149526	0.00309032	0.544313	0.0206785	369.364
0.5	0.5	5.03333	0.145367	0.00274564	0.471847	0.0163615	316.971
0.5	0.5	5.4	0.142935	0.00263373	0.424423	0.0142469	304.201
0.5	0.5	5.76667	0.139905	0.00239584	0.380322	0.0118165	263.603
0.5	0.5	6.13333	0.134133	0.00215924	0.328444	0.009616	233.259
0.5	0.5	6.5	0.133556	0.00210831	0.308955	0.008969	221.043
0.5	0.5	6.86667	0.129868	0.00195543	0.276465	0.00762028	201.209
0.5	0.5	7.23333	0.126332	0.00195951	0.248053	0.00704926	214.209
0.5	0.5	7.6	0.125514	0.00179816	0.233226	0.00611544	182.315
0.5	0.5	7.96667	0.123544	0.00170796	0.216696	0.00553263	167.38
0.5	0.5	8.33333	0.121163	0.00157687	0.199214	0.00477483	148.391
0.5	0.5	8.7	0.119303	0.00152462	0.184497	0.00431631	144.157
0.5	0.5	9.06667	0.118778	0.00154573	0.175326	0.00419296	149.879
0.5	0.5	9.43333	0.117744	0.00143353	0.165302	0.00368501	131.765
0.5	0.5	9.8	0.114641	0.00143213	0.15166	0.00348172	136.733
0.5	0.5	10.1667	0.114237	0.00144342	0.145745	0.00340462	138.306
0.5	0.5	10.5333	0.114723	0.00138977	0.141476	0.00313805	128.139
0.5	0.5	10.9	0.112625	0.00135505	0.132087	0.00291746	125.494
0.5	0.5	11.2667	0.11302	0.00136005	0.128022	0.00283611	127.311
0.5	0.5	11.6333	0.11027	0.0013129	0.118666	0.002614	122.862
0.5	0.5	12	0.111317	0.00129035	0.117276	0.00249568	116.361
